imageURN, textURN
"urn:cite:ecod:einsiedeln121img.sbe_0121_016@0.3634,0.3608,0.5465,0.066",
"urn:cite:ecod:einsiedeln121img.sbe_0121_016@0.3644,0.3998,0.6246,0.0885",
"urn:cite:ecod:einsiedeln121img.sbe_0121_016@0.3644,0.4764,0.5996,0.069",
"urn:cite:ecod:einsiedeln121img.sbe_0121_016@0.2563,0.5326,0.6867,0.174",
"urn:cite:ecod:einsiedeln121img.sbe_0121_016@0.4494,0.6032,0.4625,0.0653",
"urn:cite:ecod:einsiedeln121img.sbe_0121_016@0.3634,0.6279,0.5886,0.1065",
"urn:cite:ecod:einsiedeln121img.sbe_0121_016@0.3584,0.7217,0.5806,0.0773",
"urn:cite:ecod:einsiedeln121img.sbe_0121_016@0.2733,0.7832,0.6907,0.084",
"urn:cite:ecod:einsiedeln121img.sbe_0121_017@0.0831,0.0675,0.5826,0.0728",Page 17
"urn:cite:ecod:einsiedeln121img.sbe_0121_017@0.1321,0.1275,0.6186,0.057",
"urn:cite:ecod:einsiedeln121img.sbe_0121_017@0.0731,0.1883,0.6086,0.0773",
"urn:cite:ecod:einsiedeln121img.sbe_0121_017@0.1241,0.2423,0.4935,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_017@0.1021,0.2386,0.5896,0.1283",
"urn:cite:ecod:einsiedeln121img.sbe_0121_017@0.1341,0.3586,0.5596,0.069",
"urn:cite:ecod:einsiedeln121img.sbe_0121_017@0.1341,0.4156,0.6186,0.069",
"urn:cite:ecod:einsiedeln121img.sbe_0121_017@0.1171,0.4899,0.7067,0.0555",
"urn:cite:ecod:einsiedeln121img.sbe_0121_017@0.0951,0.5469,0.5866,0.0728",
"urn:cite:ecod:einsiedeln121img.sbe_0121_017@0.1011,0.6032,0.5986,0.078",
"urn:cite:ecod:einsiedeln121img.sbe_0121_017@0.1371,0.6624,0.6797,0.063",
"urn:cite:ecod:einsiedeln121img.sbe_0121_017@0.1401,0.7187,0.5305,0.0743",
"urn:cite:ecod:einsiedeln121img.sbe_0121_017@0.1061,0.7787,0.6106,0.0773",
"urn:cite:ecod:einsiedeln121img.sbe_0121_018@0.3443,0.0765,0.5796,0.0638",Page 18
"urn:cite:ecod:einsiedeln121img.sbe_0121_018@0.3413,0.0825,0.6276,0.126",
"urn:cite:ecod:einsiedeln121img.sbe_0121_018@0.3303,0.192,0.6156,0.066",
"urn:cite:ecod:einsiedeln121img.sbe_0121_018@0.3393,0.2528,0.6016,0.0593",
"urn:cite:ecod:einsiedeln121img.sbe_0121_018@0.3383,0.3136,0.6016,0.066",
"urn:cite:ecod:einsiedeln121img.sbe_0121_018@0.3123,0.3721,0.6066,0.0608",
"urn:cite:ecod:einsiedeln121img.sbe_0121_018@0.3564,0.4276,0.5686,0.0608",
"urn:cite:ecod:einsiedeln121img.sbe_0121_018@0.3493,0.4854,0.5916,0.0773",
